Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,TC_Active,DriveTorque,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
8,0.00,4501.7,1,0.167,0.000,0.000,-0.000,-0.000,0.000,70.00,70.00,70.00,70.00,0.0000,0.0000,true,0.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
16,0.00,4522.1,1,0.333,0.000,0.000,-0.000,-0.000,0.000,70.00,70.00,70.00,70.00,0.0000,0.0000,true,0.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
25,0.00,4561.5,1,0.500,0.000,0.000,-0.000,-0.000,0.000,70.00,70.00,70.00,70.00,0.0000,0.0000,true,0.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
33,0.03,4612.2,1,0.667,0.000,0.000,-0.000,0.086,-0.000,70.00,70.00,70.00,70.00,0.0000,0.0550,true,160.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
41,0.14,4654.3,1,0.833,0.000,0.000,0.000,0.381,-0.001,69.93,69.93,70.05,70.05,0.0079,0.2344,true,710.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
49,0.31,4691.4,1,1.000,0.000,0.000,0.000,0.601,-0.006,69.61,69.61,70.30,70.30,0.0335,0.3317,true,1131.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
58,0.52,4714.2,1,1.000,0.000,0.000,0.000,0.689,-0.011,68.98,68.98,70.78,70.78,0.0489,0.3264,true,1321.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
66,0.73,4728.2,1,1.000,0.000,0.000,0.000,0.727,-0.013,68.13,68.13,71.44,71.44,0.0396,0.2815,true,1388.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
75,0.95,4736.7,1,1.000,0.000,0.000,-0.000,0.729,-0.013,67.15,67.15,72.21,72.21,0.0400,0.2218,true,1393.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
83,1.16,4742.0,1,1.000,0.000,0.000,0.000,0.719,-0.012,66.12,66.12,73.04,73.04,0.0379,0.1624,true,1374.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
91,1.37,4745.2,1,1.000,0.000,0.000,0.000,0.710,-0.010,65.10,65.10,73.87,73.87,0.0353,0.1107,true,1359.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
99,1.58,4747.2,1,1.000,0.000,0.000,0.000,0.721,-0.008,64.12,64.12,74.68,74.68,0.0332,0.0726,true,1377.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
108,1.83,4748.4,1,1.000,0.000,0.000,0.000,0.870,-0.006,63.19,63.19,75.46,75.46,0.0324,0.1667,true,1943.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
116,2.05,4749.1,1,1.000,0.000,-0.000,-0.000,0.722,-0.006,62.19,62.19,76.29,76.29,0.0399,0.0543,true,1387.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
124,2.31,4749.6,1,1.000,0.000,-0.000,0.000,0.881,-0.003,61.30,61.30,77.04,77.04,0.0296,0.1431,true,1959.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
133,2.52,4749.8,1,1.000,0.000,-0.000,0.000,0.726,-0.003,60.37,60.37,77.82,77.82,0.0372,0.0375,true,1394.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
141,2.78,4750.0,1,1.000,0.000,-0.000,0.000,0.884,-0.001,59.56,59.56,78.50,78.50,0.0274,0.1199,true,1964.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
150,2.99,4750.1,1,1.000,0.000,-0.000,0.000,0.734,-0.001,58.72,58.72,79.20,79.20,0.0346,0.0245,true,1409.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
158,3.25,4750.2,1,1.000,0.000,-0.000,0.000,0.884,0.001,58.00,58.00,79.81,79.81,0.0258,0.0987,true,1967.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
166,3.48,4750.2,1,1.000,0.000,-0.000,-0.000,0.750,-0.000,57.26,57.26,80.42,80.42,0.0322,0.0161,true,1438.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
175,3.73,4750.2,1,1.000,0.000,0.000,0.000,0.881,0.001,56.62,56.62,80.95,80.95,0.0248,0.0799,true,1967.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
183,3.96,4750.3,1,1.000,0.000,-0.000,0.000,0.781,-0.000,55.96,55.96,81.49,81.49,0.0300,0.0137,true,1496.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
191,4.22,4750.3,1,1.000,0.000,0.000,0.000,0.878,0.000,55.37,55.37,81.96,81.96,0.0246,0.0627,true,1968.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
199,4.48,4750.3,1,1.000,0.000,-0.000,-0.000,0.883,-0.001,54.78,54.78,82.43,82.43,0.0280,0.0763,true,1968.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
208,4.73,4750.3,1,1.000,0.000,0.000,-0.000,0.834,-0.002,54.18,54.18,82.89,82.89,0.0273,0.0299,true,1594.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
216,4.99,4750.3,1,1.000,0.000,-0.000,-0.000,0.880,-0.002,53.64,53.64,83.30,83.30,0.0244,0.0574,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
224,5.25,4750.3,1,1.000,0.000,0.000,0.000,0.884,-0.003,53.11,53.11,83.69,83.69,0.0255,0.0693,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
233,5.51,4750.3,1,1.000,0.000,-0.000,-0.000,0.886,-0.004,52.59,52.59,84.07,84.07,0.0249,0.0792,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
241,5.77,4750.3,1,1.000,0.000,0.000,-0.000,0.879,-0.004,52.09,52.09,84.42,84.42,0.0243,0.0500,true,1689.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
249,6.03,4750.3,1,1.000,0.000,-0.000,-0.000,0.882,-0.005,51.62,51.62,84.75,84.75,0.0233,0.0612,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
258,6.29,4750.3,1,1.000,0.000,0.000,0.000,0.883,-0.005,51.18,51.18,85.05,85.05,0.0228,0.0710,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
266,6.55,4750.3,1,1.000,0.000,-0.000,-0.000,0.884,-0.006,50.76,50.76,85.32,85.32,0.0223,0.0799,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
275,6.80,4750.3,1,1.000,0.000,0.000,0.000,0.880,-0.007,50.36,50.36,85.58,85.58,0.0217,0.0623,true,1756.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
283,7.06,4750.3,1,1.000,0.000,-0.000,-0.000,0.881,-0.007,49.99,49.99,85.81,85.81,0.0211,0.0719,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
291,7.32,4750.3,1,1.000,0.000,0.000,0.000,0.881,-0.008,49.64,49.64,86.02,86.02,0.0206,0.0808,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
300,7.58,4750.3,1,1.000,0.000,-0.000,-0.000,0.878,-0.008,49.31,49.31,86.21,86.21,0.0201,0.0683,true,1784.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
308,7.84,4750.3,1,1.000,0.000,0.000,0.000,0.876,-0.009,49.00,49.00,86.37,86.37,0.0196,0.0775,true,1968.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
316,7.92,4750.3,1,1.000,0.000,-0.000,-0.003,0.290,-0.009,48.71,48.71,86.53,86.53,0.0191,0.1082,true,1752.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
325,8.08,4750.3,1,1.000,0.000,0.000,-0.074,0.545,-0.011,48.87,48.88,86.34,86.34,0.0088,0.1747,true,1653.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
333,8.24,4750.3,1,1.000,0.000,0.002,0.208,0.519,-0.013,49.06,49.16,86.06,86.15,0.0175,0.2131,true,1539.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
341,8.39,4750.3,1,1.000,0.000,-0.003,-0.221,0.505,-0.014,49.42,49.38,85.86,85.82,0.0175,0.2464,true,1442.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
350,8.54,4750.3,1,1.000,0.000,0.002,0.269,0.519,-0.014,49.68,49.76,85.52,85.59,0.0179,0.2700,true,1342.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
358,8.68,4750.3,1,1.000,0.000,-0.004,-0.283,0.485,-0.013,50.10,50.01,85.32,85.23,0.0168,0.2825,true,1256.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
366,8.84,4750.3,1,1.000,0.000,0.002,0.276,0.532,-0.013,50.38,50.44,84.95,85.01,0.0160,0.2924,true,1171.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
375,8.98,4750.3,1,1.000,0.000,-0.004,-0.273,0.492,-0.011,50.79,50.68,84.77,84.67,0.0152,0.2853,true,1098.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
383,9.14,4750.3,1,1.000,0.000,0.002,0.259,0.528,-0.010,51.04,51.09,84.44,84.49,0.0145,0.2793,true,1028.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
391,9.28,4750.3,1,1.000,0.000,-0.003,-0.258,0.489,-0.008,51.41,51.31,84.29,84.19,0.0142,0.2609,true,969.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
400,9.43,4750.3,1,1.000,0.000,0.002,0.248,0.509,-0.008,51.64,51.68,83.99,84.04,0.0140,0.2450,true,913.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
408,9.57,4750.3,1,1.000,0.000,-0.003,-0.248,0.468,-0.007,51.98,51.89,83.85,83.76,0.0143,0.2216,true,868.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
416,9.70,4750.3,1,1.000,0.000,0.002,0.239,0.461,-0.007,52.20,52.25,83.57,83.62,0.0146,0.2027,true,826.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
425,9.83,4750.3,1,1.000,0.000,-0.003,-0.233,0.418,-0.006,52.56,52.48,83.41,83.34,0.0150,0.1832,true,795.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
433,9.95,4750.3,1,1.000,0.000,0.002,0.219,0.416,-0.007,52.81,52.87,83.12,83.17,0.0152,0.1696,true,766.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
441,10.06,4750.3,1,1.000,0.000,-0.002,-0.205,0.387,-0.007,53.20,53.14,82.93,82.87,0.0154,0.1555,true,748.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
450,10.18,4750.3,1,1.000,0.000,0.001,0.189,0.385,-0.007,53.50,53.55,82.63,82.68,0.0157,0.1452,true,730.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
458,10.29,4750.3,1,1.000,0.000,-0.002,-0.185,0.374,-0.006,53.91,53.85,82.43,82.38,0.0162,0.1351,true,722.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
466,10.40,4750.3,1,1.000,0.000,0.001,0.160,0.369,-0.006,54.21,54.27,82.13,82.18,0.0164,0.1262,true,712.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
475,10.50,4750.3,1,1.000,0.000,-0.002,-0.167,0.370,-0.005,54.61,54.58,81.92,81.89,0.0170,0.1187,true,713.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
483,10.61,4750.3,1,1.000,0.000,0.001,0.157,0.368,-0.004,54.91,54.98,81.64,81.71,0.0172,0.1107,true,710.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
491,10.72,4750.3,1,1.000,0.000,-0.001,-0.160,0.373,-0.003,55.28,55.27,81.45,81.44,0.0175,0.1041,true,719.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
500,10.83,4750.3,1,1.000,0.000,0.001,0.156,0.374,-0.002,55.55,55.63,81.20,81.28,0.0177,0.0967,true,722.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
508,10.95,4750.3,1,1.000,0.000,-0.001,-0.156,0.383,-0.002,55.88,55.88,81.05,81.04,0.0180,0.0908,true,739.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
516,11.06,4750.3,1,1.000,0.000,0.001,0.153,0.387,-0.001,56.10,56.19,80.83,80.91,0.0182,0.0838,true,747.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
525,11.18,4750.3,1,1.000,0.000,-0.001,-0.153,0.400,-0.000,56.38,56.38,80.72,80.71,0.0185,0.0784,true,770.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
533,11.30,4750.3,1,1.000,0.000,0.001,0.150,0.406,0.000,56.54,56.63,80.54,80.62,0.0188,0.0716,true,782.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
541,11.41,4750.3,1,1.000,0.000,-0.001,-0.151,0.370,0.001,56.76,56.75,80.46,80.46,0.0192,0.0666,true,812.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
550,11.53,4750.3,1,1.000,0.000,0.001,0.169,0.431,-0.000,56.89,56.98,80.30,80.38,0.0203,0.0691,true,828.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
558,11.66,4750.3,1,1.000,0.000,-0.001,-0.170,0.427,0.001,57.08,57.05,80.26,80.23,0.0209,0.0626,true,848.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
566,11.75,4750.3,1,1.000,0.000,0.001,0.170,0.309,0.001,57.12,57.20,80.14,80.21,0.0211,0.0624,true,871.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
575,11.84,4750.3,1,1.000,0.000,-0.001,-0.217,0.305,-0.002,57.34,57.31,80.06,80.03,0.0229,0.0814,true,891.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
583,11.97,4750.3,1,1.000,0.000,0.002,0.269,0.441,-0.003,57.47,57.58,79.84,79.94,0.0248,0.0952,true,885.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
591,12.10,4750.3,1,1.000,0.000,-0.002,-0.256,0.443,-0.001,57.67,57.61,79.82,79.77,0.0238,0.0895,true,881.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
600,12.23,4750.3,1,1.000,0.000,0.002,0.228,0.448,0.000,57.67,57.74,79.70,79.78,0.0219,0.0837,true,884.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
608,12.36,4750.3,1,1.000,0.000,-0.002,-0.211,0.450,-0.000,57.76,57.70,79.74,79.68,0.0210,0.0774,true,887.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
616,12.50,4750.3,1,1.000,0.000,0.001,0.199,0.453,-0.000,57.69,57.75,79.67,79.73,0.0204,0.0717,true,897.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
625,12.63,4750.3,1,1.000,0.000,-0.001,-0.191,0.454,-0.001,57.73,57.67,79.72,79.67,0.0202,0.0665,true,908.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
633,12.75,4750.3,1,1.000,0.000,0.001,0.185,0.428,-0.001,57.64,57.69,79.67,79.73,0.0200,0.0627,true,926.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
641,12.89,4750.3,1,1.000,0.000,-0.001,-0.192,0.457,-0.002,57.67,57.61,79.72,79.66,0.0202,0.0643,true,942.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
650,13.02,4750.3,1,1.000,0.000,0.001,0.191,0.457,-0.002,57.57,57.64,79.66,79.72,0.0202,0.0623,true,956.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
658,13.14,4750.3,1,1.000,0.000,-0.001,-0.189,0.411,-0.003,57.58,57.53,79.72,79.67,0.0198,0.0616,true,975.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
666,13.28,4750.3,1,1.000,0.000,0.001,0.204,0.460,-0.003,57.51,57.57,79.65,79.71,0.0201,0.0692,true,987.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
675,13.42,4750.3,1,1.000,0.000,-0.001,-0.206,0.460,-0.004,57.54,57.48,79.71,79.64,0.0199,0.0692,true,992.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
683,13.55,4750.3,1,1.000,0.000,0.001,0.202,0.463,-0.004,57.44,57.49,79.65,79.71,0.0192,0.0703,true,1004.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
691,13.69,4750.3,1,1.000,0.000,-0.001,-0.200,0.463,-0.004,57.44,57.38,79.72,79.66,0.0188,0.0709,true,1006.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
700,13.82,4750.3,1,1.000,0.000,0.001,0.199,0.465,-0.004,57.33,57.38,79.68,79.73,0.0184,0.0723,true,1017.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
708,13.96,4750.3,1,1.000,0.000,-0.001,-0.199,0.465,-0.004,57.33,57.27,79.75,79.68,0.0181,0.0733,true,1017.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
716,14.10,4750.3,1,1.000,0.000,0.001,0.199,0.466,-0.004,57.22,57.27,79.71,79.76,0.0178,0.0750,true,1025.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
724,14.23,4750.3,1,1.000,0.000,-0.001,-0.200,0.465,-0.004,57.22,57.15,79.78,79.72,0.0176,0.0762,true,1022.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
733,14.37,4750.3,1,1.000,0.000,0.001,0.201,0.466,-0.004,57.10,57.16,79.74,79.79,0.0173,0.0780,true,1028.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
741,14.51,4750.3,1,1.000,0.000,-0.001,-0.202,0.466,-0.005,57.11,57.04,79.81,79.75,0.0171,0.0791,true,1024.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
749,14.65,4750.3,1,1.000,0.000,0.001,0.202,0.467,-0.005,57.00,57.05,79.77,79.82,0.0169,0.0808,true,1028.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
758,14.78,4750.3,1,1.000,0.000,-0.001,-0.203,0.466,-0.005,57.01,56.94,79.84,79.78,0.0167,0.0818,true,1023.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
766,14.92,4750.3,1,1.000,0.000,0.001,0.204,0.466,-0.005,56.90,56.96,79.79,79.85,0.0165,0.0833,true,1026.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
774,15.06,4750.3,1,1.000,0.000,-0.001,-0.204,0.466,-0.005,56.92,56.86,79.86,79.80,0.0163,0.0841,true,1019.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
783,15.19,4750.3,1,1.000,0.000,0.001,0.205,0.466,-0.005,56.82,56.88,79.81,79.87,0.0162,0.0853,true,1022.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
791,15.33,4750.3,1,1.000,0.000,-0.001,-0.205,0.465,-0.005,56.84,56.78,79.88,79.82,0.0160,0.0858,true,1015.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
799,15.47,4750.3,1,1.000,0.000,0.001,0.205,0.466,-0.005,56.75,56.81,79.83,79.89,0.0158,0.0867,true,1017.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
808,15.61,4750.3,1,1.000,0.000,-0.001,-0.206,0.465,-0.005,56.78,56.71,79.90,79.84,0.0157,0.0869,true,1011.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
816,15.74,4750.3,1,1.000,0.000,0.001,0.206,0.465,-0.005,56.69,56.75,79.85,79.90,0.0155,0.0876,true,1013.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
824,15.88,4750.3,1,1.000,0.000,-0.001,-0.206,0.464,-0.005,56.72,56.66,79.91,79.85,0.0154,0.0877,true,1007.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
833,16.02,4750.3,1,1.000,0.000,0.001,0.206,0.465,-0.005,56.63,56.70,79.86,79.92,0.0153,0.0882,true,1010.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
841,16.15,4750.3,1,1.000,0.000,-0.001,-0.206,0.464,-0.005,56.67,56.61,79.92,79.86,0.0152,0.0881,true,1004.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
